timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698603581701,2325,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603581701,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603582702,79832,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603582702,3487,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603582703,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603583712,79823,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603583712,11282,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603583712,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603584722,79831,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603584722,1949,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603584722,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603585723,79837,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603585723,3510,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603585723,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603586738,79835,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603586738,9752,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603586738,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603587740,79847,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603587740,16445,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603587740,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603588753,79685,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603588753,11235,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603588753,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603589768,79665,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603589768,8613,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603589768,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603590783,79740,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603590783,5851,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603590783,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603591794,79740,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603591794,7775,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603591794,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603592803,79740,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603592803,3549,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603592803,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603593818,79740,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603593818,3900,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603593818,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603594832,80378,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
